login-login,name-name,first-first,last-last,prefix-prefix,domain-domain,login-name,name-login,first-last,last-first,login-prefix,prefix-login,domref-name,name-domref,domref-login,login-domref,first-freq-score,last-freq-score,prefix-freq-score,domain-freq-score,label
,1.0,1.0,1.0,0.7,0.5,,,0.0,0.0,,,0.2,,,,1.660964047443681,1.0479516371446924,1.0,0.2591979154996086,1.0
,1.0,1.0,1.0,0.12,0.44,,,0.11,0.11,,,,,,,1.660964047443681,1.660964047443681,1.0,0.2233217355547004,1.0
,0.15,0.0,0.14,0.12,1.0,,,0.0,0.29,,,0.08,0.15,,,1.2850972089384687,1.660964047443681,3.321928094887362,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.2,0.2,,,,,,,1.0,1.0,1.0,0.42513707686380126,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,1.0,0.6425486044692343,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.18,0.18,,,0.5536546824812271,1.0,1.0,1.660964047443681,1.0
,1.0,1.0,1.0,0.67,0.31,,,0.14,0.14,,,0.08,0.08,,,0.8304820237218405,0.8304820237218405,1.0,0.577235974402372,1.0
,1.0,1.0,1.0,0.73,0.44,,,0.0,0.0,,,,,,,0.3724609298866735,1.660964047443681,1.0,0.2233217355547004,1.0
,1.0,1.0,1.0,0.64,0.44,,,0.2,0.2,,,,0.0,,,0.6425486044692343,0.7153382790366964,1.0,0.21626426139021224,1.0
,0.17,0.12,0.11,0.0,0.4,,,0.12,0.11,,,0.11,0.11,,,0.756304195516401,1.0,1.0,0.3742377911161279,0.0
,0.16,0.14,0.0,0.23,0.06,,,0.17,0.14,,,,0.05,,,0.7966397701969122,1.0479516371446924,3.321928094887362,0.3598579245212535,0.0
,1.0,1.0,1.0,0.24,0.56,,,0.14,0.14,,,,,,,0.6425486044692343,1.660964047443681,1.0,0.2208937915522304,1.0
,1.0,1.0,1.0,1.0,0.5,,,0.12,0.12,,,,,,,1.0479516371446924,1.0479516371446924,1.660964047443681,0.2957762153765198,1.0
,0.09,0.0,0.0,0.1,1.0,,,0.0,0.0,,,0.09,0.18,,,2.095903274289385,0.8304820237218405,1.0,0.288617987201186,0.0
,0.2,0.0,0.12,0.14,0.25,,,0.17,0.12,,,0.0,0.2,,,1.660964047443681,1.0,1.0,0.577235974402372,0.0
,0.17,0.12,0.11,0.33,1.0,,,0.12,0.22,,,,,,,1.0,1.0,1.0,0.34190418799694455,0.0
,0.15,0.0,0.0,0.14,0.44,,,0.0,0.21,,,,,,,3.321928094887362,0.6425486044692343,1.0,0.2233217355547004,0.0
,0.29,0.0,0.12,0.18,0.5,,,0.38,0.0,,,,,,,0.7966397701969122,1.660964047443681,1.0,0.225142454761621,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,0.33,0.33,,,1.660964047443681,1.660964047443681,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,0.15,,,0.2,0.2,,,0.3,0.1,,,0.3724609298866735,1.0479516371446924,1.0479516371446924,3.321928094887362,1.0
,1.0,1.0,1.0,0.62,0.33,,,0.0,0.0,,,,0.14,,,0.5916473312274692,0.8304820237218405,2.095903274289385,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.2,0.2,,,0.09,0.09,,,0.3724609298866735,1.660964047443681,1.0,0.46331420401456336,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.54,0.54,,,1.0,1.0,1.0,1.0,1.0
,0.13,0.0,0.11,,,,,0.29,0.11,,,0.23,,,,1.0,1.660964047443681,0.7245267751622539,0.2866288253970721,0.0
,1.0,1.0,1.0,0.33,0.23,,,0.2,0.2,,,0.3,0.2,,,0.42513707686380126,1.660964047443681,1.0,0.506809529942846,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,0.0,0.0,,,1.0,0.7153382790366964,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.06,0.06,,,0.5239758185723462,1.0,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,0.41,1.0,,,0.0,0.0,,,,,,,1.660964047443681,1.660964047443681,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.14,0.14,,,0.0,0.0,,,0.5536546824812271,1.660964047443681,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,0.0,0.0,,,1.0,0.7153382790366964,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,0.11,0.5,,,0.0,0.0,,,0.0,,,,1.660964047443681,0.6425486044692343,1.0,0.2591979154996086,1.0
,0.2,0.14,0.14,0.12,1.0,,,0.0,0.14,,,0.2,0.18,,,0.8725028695491559,1.0,1.0,0.253404764971423,0.0
,0.24,0.1,0.1,0.12,1.0,,,0.1,0.1,,,,,,,1.0,1.0,1.0,0.2942959550338895,0.0
,0.33,0.2,0.33,0.29,1.0,,,0.33,0.17,,,0.27,0.25,,,0.5254612271806532,1.660964047443681,3.321928094887362,0.253404764971423,0.0
,0.09,0.0,0.0,0.11,1.0,,,0.2,0.2,,,0.1,0.09,,,0.7686217868402407,1.0,1.0,0.253404764971423,0.0
,1.0,1.0,1.0,1.0,0.22,,,0.33,0.33,,,0.13,0.07,,,1.0479516371446924,1.0479516371446924,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,0.73,0.4,,,0.12,0.12,,,,0.17,,,0.5239758185723462,1.660964047443681,1.0,0.21043760745071274,1.0
,1.0,1.0,1.0,0.5,0.36,,,0.3,0.3,,,,0.11,,,0.5,1.660964047443681,3.321928094887362,0.588591910067779,1.0
,0.15,0.22,0.33,0.29,0.5,,,0.08,0.0,,,0.2,,,,0.7686217868402407,1.0,1.0,0.20383290366513956,0.0
,1.0,1.0,1.0,0.33,0.4,,,0.0,0.0,,,0.09,,,,0.5,1.660964047443681,1.0,0.3071257102068235,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.05,0.05,,,1.0,1.0,1.0,0.23506129100191508,1.0
,1.0,1.0,1.0,0.11,1.0,,,0.25,0.25,,,,,,,0.8304820237218405,0.5916473312274692,3.321928094887362,0.17992896226062674,1.0
,0.29,0.17,0.12,0.21,1.0,,,0.25,0.43,,,0.0,0.0,,,2.095903274289385,1.0,1.0,0.27098831019089725,0.0
,0.14,0.0,0.0,0.0,1.0,,,0.0,0.14,,,,,,,1.0,1.0,1.0,0.30070524430748996,0.0
,1.0,1.0,1.0,0.12,1.0,,,0.0,0.0,,,,,,,1.660964047443681,1.660964047443681,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.15,0.15,,,0.5916473312274692,1.0,1.0,0.23506129100191508,1.0
,1.0,1.0,1.0,0.5,0.4,,,0.14,0.14,,,0.15,0.23,,,1.660964047443681,1.660964047443681,1.0,0.32762081668450427,1.0
,1.0,1.0,1.0,1.0,0.25,,,0.17,0.17,,,0.08,0.08,,,1.0479516371446924,1.660964047443681,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.33,0.33,,,0.0,0.0,,,1.660964047443681,1.660964047443681,1.660964047443681,0.27098831019089725,1.0
,1.0,1.0,1.0,0.12,0.42,,,0.11,0.11,,,0.06,0.12,,,1.660964047443681,1.660964047443681,1.0,0.3175390356236005,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.25,0.25,,,,,,,0.6425486044692343,1.0,1.0,0.17992896226062674,1.0
,0.05,0.56,0.0,0.0,1.0,,,0.0,0.0,,,0.16,0.11,,,0.5623818557528477,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.09,0.09,,,1.0,1.660964047443681,1.0,0.27098831019089725,1.0
,0.1,0.2,0.0,0.11,0.38,,,0.0,0.2,,,0.1,0.2,,,3.321928094887362,1.0479516371446924,1.0,0.5419766203817945,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.29,0.29,,,0.5,0.5,,,0.5,1.660964047443681,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,0.22,0.13,,,0.14,0.14,,,0.21,0.07,,,1.660964047443681,1.660964047443681,1.0,0.36346730455379295,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.17,0.17,,,0.1,0.2,,,1.660964047443681,0.8304820237218405,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,,,,,0.43625143477457795,1.0,1.0,0.17992896226062674,1.0
,0.17,0.0,0.1,0.18,0.42,,,0.2,0.0,,,0.06,0.23,,,3.321928094887362,1.660964047443681,3.321928094887362,0.8502741537276025,0.0
,1.0,1.0,1.0,1.0,0.4,,,0.14,0.14,,,,0.14,,,1.660964047443681,1.660964047443681,1.660964047443681,0.21043760745071274,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.2,0.2,,,0.11,0.11,,,0.5239758185723462,1.660964047443681,1.660964047443681,0.253404764971423,1.0
,1.0,1.0,1.0,0.17,0.4,,,0.14,0.14,,,,0.21,,,0.4152410118609203,1.660964047443681,1.0,0.21043760745071274,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.33,0.33,,,0.0,0.0,,,1.660964047443681,1.660964047443681,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.14,0.14,,,1.660964047443681,1.660964047443681,1.660964047443681,0.253404764971423,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.29,0.29,,,0.2,0.2,,,1.0,1.0,1.0,0.253404764971423,1.0
,0.21,0.2,0.12,0.12,1.0,,,0.12,0.0,,,0.07,0.17,,,1.0,1.0,1.0,0.253404764971423,0.0
,0.2,0.29,0.0,0.12,0.6,,,0.0,0.14,,,0.17,0.13,,,2.095903274289385,1.0479516371446924,1.0,0.506809529942846,0.0
,1.0,1.0,1.0,0.07,0.12,,,0.12,0.12,,,0.2,0.07,,,0.5239758185723462,1.660964047443681,1.0,0.5419766203817945,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.14,0.14,,,0.5916473312274692,1.0,1.0479516371446924,1.0,1.0
,1.0,1.0,1.0,0.17,0.5,,,0.18,0.18,,,0.25,,,,0.6425486044692343,1.660964047443681,1.0,0.20383290366513956,1.0
,0.18,0.0,0.0,0.14,0.4,,,0.17,0.0,,,0.0,0.12,,,0.5117072191244584,1.660964047443681,3.321928094887362,0.33172771163537373,0.0
,1.0,1.0,1.0,0.2,1.0,,,0.0,0.0,,,0.12,0.12,,,0.42513707686380126,1.0479516371446924,1.0,0.4801262838945638,1.0
,0.25,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,,,,0.9602525677891276,1.0,1.0,0.30070524430748996,0.0
,1.0,1.0,1.0,0.57,0.44,,,0.25,0.25,,,0.0,,,,1.0479516371446924,1.0479516371446924,3.321928094887362,0.21626426139021224,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.33,0.33,,,0.0,0.0,,,1.660964047443681,0.8304820237218405,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.11,0.11,,,0.06,0.06,,,1.660964047443681,1.660964047443681,1.0,0.27098831019089725,1.0
,0.31,0.29,0.2,0.17,1.0,,,0.14,0.6,,,,,,,1.0,1.0,1.0,0.2942959550338895,0.0
,1.0,1.0,1.0,0.29,0.44,,,0.11,0.11,,,0.06,,,,1.660964047443681,1.660964047443681,1.0,0.21626426139021224,1.0
,1.0,1.0,1.0,0.45,0.31,,,0.0,0.0,,,0.17,0.0,,,0.42513707686380126,1.660964047443681,1.0,0.4917814092127232,1.0
,1.0,1.0,1.0,0.67,0.5,,,0.0,0.0,,,,0.08,,,1.660964047443681,1.0479516371446924,1.0,0.32468539543941816,1.0
,1.0,1.0,1.0,0.38,0.38,,,0.12,0.12,,,0.14,0.5,,,1.660964047443681,1.660964047443681,1.0,0.577235974402372,1.0
,1.0,1.0,1.0,0.19,0.5,,,0.12,0.12,,,,0.25,,,0.8304820237218405,0.8304820237218405,1.0,0.3598579245212535,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.08,0.08,,,0.1,0.1,,,1.660964047443681,1.660964047443681,1.660964047443681,1.0,1.0
,0.2,0.23,0.0,0.11,0.08,,,0.15,0.14,,,0.36,0.2,,,1.2850972089384687,1.0,3.321928094887362,0.577235974402372,0.0
,1.0,1.0,1.0,1.0,0.13,,,0.08,0.08,,,0.1,0.2,,,1.660964047443681,1.660964047443681,1.660964047443681,2.095903274289385,1.0
,0.15,0.25,0.0,0.17,0.44,,,0.0,0.25,,,,0.14,,,3.321928094887362,1.0,1.0,0.2375162506033512,0.0
,1.0,1.0,1.0,0.82,0.47,,,0.12,0.12,,,0.0,0.18,,,1.660964047443681,1.0479516371446924,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.31,0.31,,,0.42513707686380126,1.0,1.0,1.0,1.0
,1.0,1.0,1.0,1.0,0.38,,,0.0,0.0,,,0.0,0.07,,,0.7153382790366964,1.660964047443681,1.660964047443681,2.095903274289385,1.0
,1.0,1.0,1.0,0.33,0.36,,,0.0,0.0,,,,0.15,,,1.660964047443681,1.660964047443681,1.0,0.3598579245212535,1.0
,0.18,0.2,0.17,0.2,0.46,,,0.0,0.2,,,0.1,,,,0.5495882679536371,1.0479516371446924,3.321928094887362,0.2591979154996086,0.0
,1.0,1.0,1.0,1.0,0.44,,,0.17,0.17,,,,0.1,,,1.0479516371446924,1.0479516371446924,1.660964047443681,0.21626426139021224,1.0
,1.0,1.0,1.0,0.5,0.4,,,0.0,0.0,,,0.0,0.0,,,1.660964047443681,1.660964047443681,1.0,0.5419766203817945,1.0
,0.29,0.17,0.0,0.22,0.12,,,0.0,0.5,,,0.0,0.08,,,0.756304195516401,1.0479516371446924,3.321928094887362,0.5419766203817945,0.0
,1.0,1.0,1.0,0.78,0.44,,,0.0,0.0,,,0.07,,,,0.38431089342012037,1.0479516371446924,1.0,0.21626426139021224,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.14,0.14,,,0.6425486044692343,1.0,1.0,0.5,1.0
,0.21,0.11,0.33,0.3,1.0,,,0.22,0.11,,,0.21,0.27,,,0.5623818557528477,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.0,0.0,,,1.0479516371446924,1.0,1.0,0.27098831019089725,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,1.0,0.6425486044692343,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.08,0.08,,,0.5916473312274692,1.0,1.0,0.23506129100191508,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,0.5916473312274692,1.0,1.0,0.17992896226062674,1.0
,0.14,0.0,0.14,0.14,0.14,,,0.17,0.14,,,0.09,0.21,,,0.48986165536421117,1.0,3.321928094887362,0.47012258200383017,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.5,0.5,,,0.5,1.0,1.660964047443681,1.0,1.0
,0.27,0.17,0.25,0.21,0.38,,,0.0,0.17,,,,0.11,,,1.0,1.0,1.0,0.34382160936333256,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.22,0.22,,,0.13,0.13,,,1.0,1.0,1.0,0.23506129100191508,1.0
,0.18,0.17,0.0,0.0,0.3,,,0.0,0.12,,,0.08,0.18,,,0.6084750807294722,0.8304820237218405,2.095903274289385,1.660964047443681,0.0
,1.0,1.0,1.0,0.5,0.33,,,0.12,0.12,,,0.27,0.14,,,1.660964047443681,1.660964047443681,1.0,1.660964047443681,1.0
,0.12,0.14,0.12,0.11,0.18,,,0.12,0.0,,,,0.0,,,1.660964047443681,1.0,1.0,0.5092199809343437,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,0.08,0.08,,,1.0,0.8304820237218405,1.0,0.5239758185723462,1.0
,1.0,1.0,1.0,0.0,0.3,,,0.14,0.14,,,0.14,0.5,,,0.42513707686380126,1.660964047443681,3.321928094887362,3.321928094887362,1.0
,1.0,1.0,1.0,0.54,1.0,,,0.0,0.0,,,0.23,0.23,,,0.4152410118609203,1.0479516371446924,1.0,0.23506129100191508,1.0
,0.39,0.56,0.3,0.36,1.0,,,0.25,0.1,,,0.17,0.06,,,0.7686217868402407,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,0.29,0.5,,,0.0,0.0,,,0.12,,,,0.42513707686380126,1.660964047443681,1.0,0.20383290366513956,1.0
,0.07,0.25,0.0,0.0,1.0,,,0.0,0.0,,,0.2,0.23,,,0.5536546824812271,1.660964047443681,1.0,0.23506129100191508,0.0
,0.06,0.17,0.0,0.0,1.0,,,0.0,0.1,,,0.2,0.18,,,2.095903274289385,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0
,0.24,0.0,0.33,0.3,1.0,,,0.29,0.11,,,0.08,0.24,,,1.0,1.0,1.0,0.23506129100191508,0.0
,0.19,0.12,0.38,0.33,1.0,,,0.12,0.14,,,0.19,0.2,,,1.1073093649624541,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.21,0.21,,,0.38431089342012037,1.0,1.0,0.23506129100191508,1.0
,0.2,0.0,0.12,0.11,1.0,,,0.0,0.25,,,0.15,0.13,,,0.9602525677891276,1.0,1.0,0.23506129100191508,0.0
,0.2,0.17,0.12,0.08,0.5,,,0.12,0.12,,,0.14,,,,0.7686217868402407,1.0479516371446924,3.321928094887362,0.20383290366513956,0.0
,1.0,1.0,1.0,0.62,0.5,,,0.29,0.29,,,0.21,,,,1.660964047443681,1.660964047443681,1.0,0.20383290366513956,1.0
,0.13,0.12,0.14,0.0,0.5,,,0.25,0.0,,,0.07,,,,3.321928094887362,1.0,1.0,0.20383290366513956,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.14,0.14,,,0.14,0.14,,,0.6425486044692343,1.0,1.0,0.5,1.0
,1.0,1.0,1.0,0.3,0.13,,,0.0,0.0,,,0.18,0.0,,,0.5916473312274692,1.0479516371446924,3.321928094887362,1.0,1.0
,0.29,0.0,0.4,0.27,1.0,,,0.17,0.2,,,0.15,0.24,,,0.6643856189774724,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,0.67,0.19,,,0.17,0.17,,,0.15,0.19,,,1.660964047443681,1.660964047443681,1.0,1.1832946624549383,1.0
,1.0,1.0,1.0,0.77,0.38,,,0.0,0.0,,,0.07,,,,1.660964047443681,1.660964047443681,1.0,0.22166715624340086,1.0
,0.11,0.11,0.17,0.21,1.0,,,0.17,0.5,,,0.21,0.19,,,0.5,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,0.45,,,0.12,0.12,,,0.18,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.2759402828481802,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,1.0,0.27098831019089725,1.0
,0.14,0.33,0.14,0.0,0.5,,,0.14,0.0,,,0.07,0.18,,,1.660964047443681,1.0,1.0,0.26190173862487187,0.0
,0.17,0.25,0.0,0.0,1.0,,,0.11,0.12,,,0.11,0.29,,,1.0,1.0,1.0,0.23506129100191508,0.0
,0.14,0.14,0.14,0.1,0.5,,,0.0,0.0,,,,,,,1.2850972089384687,1.660964047443681,1.0,0.225142454761621,0.0
,1.0,1.0,1.0,1.0,0.5,,,0.33,0.33,,,0.27,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.38211687797170313,1.0
,1.0,1.0,1.0,1.0,0.86,,,0.14,0.14,,,0.0,0.0,,,1.660964047443681,1.660964047443681,1.660964047443681,0.30520728144191867,1.0
,1.0,1.0,1.0,1.0,0.55,,,0.0,0.0,,,0.11,0.11,,,1.0479516371446924,1.0479516371446924,1.660964047443681,1.0,1.0
,1.0,1.0,1.0,1.0,0.27,,,0.2,0.2,,,0.0,0.11,,,0.6425486044692343,1.660964047443681,1.660964047443681,2.095903274289385,1.0
,0.21,0.0,0.14,0.12,0.15,,,0.33,0.0,,,0.1,0.21,,,0.3926892780324266,1.0479516371446924,1.0,0.47012258200383017,0.0
,0.29,0.0,0.38,0.23,0.42,,,0.0,0.0,,,0.21,0.11,,,0.6910095361682882,1.660964047443681,1.0,0.3175390356236005,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.17,0.17,,,,,,,0.3724609298866735,1.0479516371446924,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,0.06,,,0.22,0.22,,,0.07,,,,1.660964047443681,1.660964047443681,1.660964047443681,0.3071257102068235,1.0
,1.0,1.0,1.0,1.0,0.18,,,0.0,0.0,,,0.0,0.0,,,1.660964047443681,0.7153382790366964,1.660964047443681,0.9266284080291267,1.0
,0.12,0.14,0.0,0.0,0.5,,,0.0,0.12,,,0.23,,,,0.6643856189774724,1.0479516371446924,1.0,0.20383290366513956,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,1.0,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.12,0.22,,,0.2,0.2,,,,0.11,,,1.0479516371446924,0.5,1.0,0.588591910067779,1.0
,0.25,0.12,0.27,0.25,1.0,,,0.25,0.18,,,0.14,0.15,,,0.9602525677891276,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,0.67,0.4,,,0.0,0.0,,,,0.2,,,1.660964047443681,1.660964047443681,1.0,0.21043760745071274,1.0
,1.0,1.0,1.0,0.1,0.39,,,0.0,0.0,,,0.2,,,,1.0479516371446924,1.660964047443681,1.0,0.3700372633130797,1.0
,1.0,1.0,1.0,0.2,0.42,,,0.0,0.0,,,0.17,0.06,,,1.660964047443681,1.660964047443681,1.0,0.6241963505817848,1.0
,0.06,0.14,0.12,0.11,1.0,,,0.0,0.0,,,0.12,0.21,,,0.6769924925288455,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,,,,,,,1.0,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,1.0,0.4,,,0.14,0.14,,,0.14,,,,1.0479516371446924,1.660964047443681,1.660964047443681,0.21043760745071274,1.0
,1.0,1.0,1.0,0.17,0.5,,,0.17,0.17,,,0.25,,,,0.4801262838945638,1.660964047443681,1.0,0.20383290366513956,1.0
,1.0,1.0,1.0,0.1,0.5,,,0.0,0.0,,,,0.11,,,1.0479516371446924,1.0479516371446924,1.0,0.20383290366513956,1.0
,0.11,0.0,0.12,0.0,1.0,,,0.0,0.12,,,,,,,0.9266284080291267,1.0,1.0,0.30070524430748996,0.0
,1.0,1.0,1.0,0.38,0.08,,,0.12,0.12,,,0.2,0.07,,,0.4801262838945638,1.660964047443681,1.0,0.47012258200383017,1.0
,0.07,0.25,0.0,0.25,0.22,,,0.0,0.0,,,,0.08,,,0.5536546824812271,1.660964047443681,1.0,0.3598579245212535,0.0
,0.18,0.25,0.1,0.38,0.22,,,0.1,0.0,,,0.12,,,,0.5536546824812271,1.0,1.0,0.3598579245212535,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.1,0.1,,,,,,,0.4152410118609203,1.0,1.0,0.17992896226062674,1.0
,1.0,1.0,1.0,0.22,0.33,,,0.12,0.12,,,0.13,0.13,,,1.0479516371446924,1.660964047443681,1.0,0.3839912433160672,1.0
,1.0,1.0,1.0,0.0,0.29,,,0.0,0.0,,,0.11,0.2,,,1.0479516371446924,1.0479516371446924,1.0,0.25424042699122107,1.0
,1.0,1.0,1.0,1.0,1.0,,,0.18,0.18,,,0.06,0.06,,,0.8304820237218405,1.0,1.0,1.0,1.0
,0.18,0.25,0.1,0.11,0.5,,,0.0,0.1,,,,0.24,,,0.5536546824812271,1.0,1.0,0.20383290366513956,0.0
,1.0,1.0,1.0,1.0,1.0,,,0.12,0.12,,,0.07,0.07,,,0.3576691395183482,1.0,1.0,0.23506129100191508,1.0
,0.13,0.17,0.0,0.0,1.0,,,0.12,0.0,,,0.07,0.18,,,0.5495882679536371,1.0,1.0,0.23506129100191508,0.0
,0.06,0.17,0.22,0.2,1.0,,,0.0,0.0,,,0.12,0.4,,,0.4536958096060714,1.0,1.0,0.23506129100191508,0.0
,0.32,0.0,0.11,0.1,1.0,,,0.3,0.25,,,0.13,0.21,,,2.095903274289385,1.0,1.0,0.23506129100191508,0.0
,0.35,0.22,0.44,0.2,0.5,,,0.29,0.11,,,0.12,,,,0.5623818557528477,1.0,1.0,0.20383290366513956,0.0
,1.0,1.0,1.0,0.62,0.33,,,0.0,0.0,,,0.14,,,,0.5916473312274692,0.8304820237218405,2.095903274289385,0.3598579245212535,1.0
,0.25,0.0,0.33,0.0,0.5,,,0.11,0.12,,,0.19,,,,3.321928094887362,1.660964047443681,1.0,0.20383290366513956,0.0
,1.0,1.0,1.0,0.58,0.5,,,0.12,0.12,,,0.31,,,,1.660964047443681,1.660964047443681,1.0,0.20383290366513956,1.0
,0.33,0.33,0.25,0.22,1.0,,,0.12,0.33,,,0.11,0.08,,,0.4140832447862211,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,1.0,0.5,,,0.0,0.0,,,0.06,,,,0.6425486044692343,1.660964047443681,1.660964047443681,0.20383290366513956,1.0
,0.06,0.17,0.11,0.1,1.0,,,0.11,0.12,,,0.19,0.13,,,2.095903274289385,1.0,1.0,0.23506129100191508,0.0
,0.0,0.11,0.17,0.08,0.56,,,0.0,0.0,,,,,,,1.0,1.660964047443681,1.0,0.2208937915522304,0.0
,0.21,0.29,0.17,0.14,1.0,,,0.14,0.08,,,0.07,0.21,,,1.0,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,0.08,0.42,,,0.22,0.22,,,0.23,,,,1.660964047443681,1.660964047443681,1.0,0.2956500444154033,1.0
,1.0,1.0,1.0,0.0,0.08,,,0.11,0.11,,,0.21,0.14,,,0.38431089342012037,1.660964047443681,1.1073093649624541,0.577235974402372,1.0
,0.19,0.29,0.0,0.0,0.92,,,0.14,0.12,,,0.18,0.19,,,1.0,1.0,1.0,0.47012258200383017,0.0
,1.0,1.0,1.0,0.18,0.33,,,0.0,0.0,,,0.08,0.0,,,0.8304820237218405,0.6425486044692343,3.321928094887362,0.5419766203817945,1.0
,0.12,0.0,0.11,0.2,1.0,,,0.29,0.22,,,0.14,0.19,,,1.2850972089384687,1.660964047443681,1.0,0.23506129100191508,0.0
,0.28,0.11,0.12,0.0,0.42,,,0.12,0.22,,,,0.23,,,1.0,1.0,1.0,0.2956500444154033,0.0
,1.0,1.0,1.0,0.22,0.5,,,0.12,0.12,,,0.07,0.2,,,0.7153382790366964,1.660964047443681,1.0,0.3001898898259236,1.0
,1.0,1.0,1.0,0.33,0.5,,,0.29,0.29,,,0.31,0.15,,,1.660964047443681,1.660964047443681,1.0,0.3001898898259236,1.0
,0.3,0.5,0.1,0.18,1.0,,,0.22,0.1,,,0.17,0.1,,,0.5623818557528477,1.0,1.0,0.23506129100191508,0.0
,0.15,0.14,0.0,0.0,1.0,,,0.29,0.0,,,0.0,0.23,,,1.660964047443681,1.0,1.0,0.23506129100191508,0.0
,1.0,1.0,1.0,0.5,0.58,,,0.11,0.11,,,0.24,,,,1.0479516371446924,1.660964047443681,1.0,0.3664124657392245,1.0
,1.0,1.0,1.0,,,,,0.0,0.0,,,,,,,1.0479516371446924,1.0479516371446924,0.5947986391060673,0.24151075752022924,1.0
